,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,ypred
8737,46,7,7,0,1,4,4,1,0,2258,38,39,0
8641,23,7,9,2,13,0,4,1,0,0,38,39,0
27248,26,4,11,2,7,0,4,1,0,0,45,39,0
15363,32,4,4,2,8,2,4,1,0,0,40,39,0
26140,36,4,9,4,3,1,4,1,0,0,60,39,0
25325,18,4,15,4,8,3,4,1,0,0,30,39,0
25408,42,4,15,2,1,0,4,1,0,1628,40,39,0
4529,43,4,0,2,1,0,4,1,0,0,40,39,0
10405,28,4,15,0,10,1,4,1,0,0,40,39,0
18020,45,2,12,0,10,1,4,0,0,0,35,39,0
23174,43,4,4,2,7,0,3,1,0,0,40,26,0
22480,17,4,6,4,3,3,4,1,0,0,40,39,0
17056,56,6,1,2,8,5,4,0,0,0,40,39,0
31935,18,4,1,4,12,3,4,0,0,0,40,39,0
11304,23,4,15,4,1,3,2,1,0,0,20,14,0
16838,28,0,15,0,0,3,4,0,0,0,20,0,0
3849,38,4,15,4,4,1,4,0,0,0,45,39,0
898,30,4,9,2,4,0,4,1,0,0,45,39,1
18046,31,6,11,4,3,3,4,1,0,0,50,39,0
10891,33,6,8,2,10,5,4,0,3103,0,50,39,1
21669,52,4,12,0,10,1,4,0,0,0,40,39,0
19588,27,4,1,0,7,4,4,0,0,0,40,39,0
11286,62,0,9,0,0,1,4,1,0,0,5,39,0
29186,25,4,11,4,1,2,2,0,0,0,40,39,0
7807,54,5,15,2,12,0,4,1,0,0,54,39,1
3899,20,4,11,4,3,2,2,1,0,0,40,39,0
6477,36,4,11,2,14,0,4,1,0,0,33,39,0
8387,34,0,11,2,0,0,4,1,0,0,40,39,0
28020,66,0,6,2,0,0,4,1,0,0,40,39,0
3382,46,6,8,2,3,0,4,1,0,0,40,39,0
22143,26,4,9,4,4,1,4,0,0,0,45,39,0
2501,31,6,9,3,4,1,4,1,0,1980,60,39,0
13274,53,4,11,2,4,0,4,1,0,0,60,39,1
10963,52,2,15,2,3,0,4,1,0,0,40,39,0
16557,31,4,9,2,1,5,4,0,0,0,40,39,1
25061,49,5,15,2,3,0,4,1,0,0,45,39,1
1834,56,4,11,4,3,1,4,1,0,0,40,39,0
27744,37,4,11,2,3,0,4,1,0,0,35,39,0
7775,36,6,15,2,5,0,4,1,3456,0,8,39,0
22224,38,2,12,4,10,1,4,1,0,0,43,39,0
13273,33,6,9,2,10,0,4,1,0,0,60,39,1
15743,19,0,15,4,0,3,4,1,0,0,40,39,0
8850,33,4,12,2,13,0,4,1,0,0,15,39,0
4836,57,1,15,0,10,1,4,1,0,0,48,39,0
9872,63,0,11,6,0,1,2,0,0,0,11,39,0
23789,48,2,11,2,13,5,4,0,0,1848,40,39,1
9790,51,4,15,2,1,5,2,0,0,0,35,23,0
8447,67,0,8,6,0,1,4,0,0,0,1,39,0
18836,19,4,15,4,8,3,4,0,0,0,4,39,0
16855,21,4,11,4,7,3,4,1,0,0,40,39,0
1559,21,4,15,4,8,2,2,0,0,0,8,39,0
4731,43,4,11,0,3,2,4,1,0,0,40,39,0
23496,45,4,11,0,14,3,4,1,0,0,60,39,0
391,27,4,9,4,3,1,4,1,0,0,50,39,0
11557,23,4,1,0,8,4,4,0,0,0,35,39,0
31674,51,4,9,2,4,0,4,1,0,0,60,39,1
12173,55,2,11,2,10,2,4,0,0,2246,40,39,0
27771,65,1,15,2,4,0,2,1,0,2174,40,39,0
5141,58,4,11,4,14,3,4,1,0,0,40,2,0
5315,32,4,11,4,3,3,4,1,0,0,40,39,0
19199,35,4,11,0,1,3,4,0,0,0,40,39,0
12911,33,4,0,4,8,3,2,1,0,0,20,39,0
23223,30,4,8,2,12,0,4,1,4064,0,40,39,0
7546,54,4,15,0,4,1,4,0,0,0,40,22,0
29138,31,6,10,2,10,0,4,1,0,0,40,39,1
29477,44,4,15,2,12,0,4,1,0,0,55,39,1
30988,60,4,11,0,4,1,4,0,0,1092,40,39,0
16308,25,4,15,4,8,1,4,1,0,0,25,39,0
30092,68,6,0,6,5,4,4,1,0,0,20,39,0
23428,34,4,11,4,3,1,4,1,0,0,40,39,0
5562,38,2,15,2,11,0,4,1,0,0,72,39,1
26726,58,4,11,0,3,1,4,1,14344,0,48,39,1
19224,25,4,4,4,7,2,4,1,0,0,40,26,0
3337,46,4,9,2,4,0,4,1,0,0,50,39,1
17077,54,5,9,2,12,0,4,1,0,0,50,39,1
6066,47,2,15,2,10,0,2,1,7688,0,50,39,1
20989,21,4,15,4,1,2,4,1,0,0,30,27,0
2791,55,4,11,0,1,1,4,0,0,0,40,39,0
24511,68,4,15,2,12,0,4,1,0,2377,55,39,1
13528,48,4,9,2,4,0,4,1,15024,0,50,39,1
4933,31,7,7,5,8,4,2,0,0,0,40,39,0
6767,57,4,11,0,1,1,4,0,0,0,40,39,0
11398,49,4,11,2,14,0,4,1,0,0,50,39,0
19137,37,4,11,5,10,4,0,0,0,0,40,39,0
1066,35,4,14,2,10,0,4,1,0,1977,80,39,1
2744,43,4,15,2,12,0,4,1,7688,0,40,39,1
6549,30,0,9,4,0,1,1,0,0,0,50,36,0
21034,44,6,15,2,3,0,4,1,0,0,40,39,0
31285,44,4,6,0,3,1,4,1,0,0,40,39,0
6050,65,4,11,2,3,0,4,1,2290,0,40,12,0
17666,59,4,11,0,8,1,4,0,0,0,38,39,0
25777,67,4,12,2,4,0,4,1,0,0,40,39,1
20093,26,4,12,2,10,0,4,1,0,1887,40,39,1
22821,29,4,9,2,10,0,4,1,0,0,40,39,0
13315,26,4,11,4,4,3,3,0,0,0,40,26,0
2989,44,4,12,2,4,0,1,1,0,0,48,19,1
4553,22,0,2,4,0,3,2,1,0,0,40,39,0
4841,68,1,15,0,1,2,2,0,2346,0,40,39,0
15055,52,4,11,0,12,1,4,0,0,0,48,39,0
17613,51,5,11,0,11,1,4,1,0,0,81,39,0
38,31,4,15,2,12,0,4,1,0,0,38,0,0
21336,23,4,15,4,6,1,4,1,0,0,40,39,0
10046,50,2,15,2,11,0,4,1,0,0,48,39,1
18565,42,5,11,2,12,0,4,1,0,0,60,39,0
4174,17,0,1,4,0,3,4,0,0,0,18,39,0
25986,44,2,15,2,11,0,2,1,0,0,99,39,1
32479,64,7,5,2,8,5,2,0,0,0,40,39,0
3013,64,7,10,4,10,1,4,0,4787,0,40,39,0
23114,19,4,15,4,12,3,4,0,0,0,25,39,0
28758,65,4,10,6,10,1,4,0,0,0,40,39,0
25357,18,4,15,4,12,3,4,0,0,0,25,39,0
26347,65,5,9,2,4,0,4,1,0,0,40,39,1
22169,48,4,9,3,10,1,4,1,0,0,37,39,0
32145,24,4,11,2,3,0,4,1,0,0,40,39,0
17612,60,5,9,2,4,0,4,1,7298,0,60,39,1
31451,36,4,12,2,10,5,4,0,0,0,50,39,1
22400,26,4,11,5,12,4,2,0,0,0,37,39,0
24476,31,4,12,2,4,0,4,1,0,0,40,39,0
13932,30,7,15,4,8,3,0,1,0,0,84,39,0
10302,25,4,11,4,6,3,4,1,0,0,40,39,0
11801,27,4,15,4,1,1,4,0,0,0,40,39,0
26069,40,4,15,2,4,5,4,0,7688,0,40,39,1
17108,65,2,15,6,1,1,4,0,0,0,35,39,0
17614,34,4,11,2,3,0,4,1,0,0,43,39,0
22132,30,1,11,2,1,0,4,1,0,0,40,39,0
24437,31,4,15,5,8,4,4,0,0,0,50,26,0
7620,25,4,11,4,7,1,2,1,0,0,28,39,0
14046,61,1,11,4,1,4,4,0,0,0,35,33,0
14179,37,2,9,0,10,4,4,0,1151,0,35,39,0
1512,37,5,9,2,10,0,4,1,0,0,35,39,1
14070,60,4,15,0,12,1,4,0,0,0,48,39,0
16155,21,0,15,4,0,3,4,0,0,0,35,39,0
4744,36,4,2,4,4,1,4,1,4650,0,50,39,0
15914,58,4,7,0,1,1,4,1,0,1876,40,39,0
26980,54,4,15,2,10,0,4,1,0,0,40,39,1
17349,32,4,15,4,12,1,4,1,0,0,50,39,0
29101,19,0,15,4,0,2,4,0,0,0,30,39,0
32548,65,6,14,4,10,1,4,1,1086,0,60,39,0
27386,41,4,11,2,3,0,4,1,0,0,40,39,0
29738,31,6,11,4,12,1,2,1,0,0,40,0,0
15529,45,6,11,2,4,0,4,1,0,0,25,39,0
23580,44,6,9,2,10,0,4,1,0,0,80,39,1
16593,61,6,11,2,4,0,4,1,0,1887,40,39,1
18729,37,4,12,2,4,0,4,1,0,1977,40,39,1
18714,28,4,9,4,12,4,4,1,0,0,50,39,0
27022,63,0,11,2,0,0,4,1,0,1485,40,39,0
942,38,5,11,2,4,0,4,1,0,0,40,39,0
19543,37,5,7,2,12,0,4,1,0,1887,40,39,1
24927,39,4,11,0,8,4,4,0,0,0,40,39,0
2089,37,4,11,2,8,0,4,1,0,0,44,39,0
18800,17,4,0,2,12,3,4,0,0,0,30,39,0
30087,26,4,0,2,3,3,2,1,0,0,40,39,0
23649,45,4,15,2,12,0,2,1,15024,0,99,39,1
30750,25,4,11,4,3,2,4,1,0,0,40,39,0
2633,55,5,9,2,12,0,4,1,0,0,60,39,1
18051,52,4,4,6,8,4,4,0,0,0,40,26,0
19073,45,0,5,0,0,1,0,1,0,0,48,39,0
25799,46,1,12,2,2,0,4,1,0,1887,40,39,1
18962,39,4,15,2,12,0,4,1,0,0,40,30,0
19955,19,4,11,4,12,3,4,1,0,0,20,39,0
30511,61,6,11,4,12,1,4,0,0,0,44,39,0
11690,35,4,9,3,3,4,4,1,0,0,40,39,0
25970,31,4,15,2,3,0,4,1,0,0,40,39,0
16888,40,6,12,2,12,0,4,1,3103,0,50,39,1
28364,54,4,11,2,3,0,4,1,0,0,40,39,0
17798,26,4,15,4,3,3,0,1,0,0,40,39,0
20891,59,4,15,4,1,3,4,0,0,0,34,39,0
23072,35,4,4,4,5,4,4,1,0,0,36,39,0
26284,37,4,11,2,1,5,4,0,0,0,40,39,0
23299,23,4,8,4,1,2,4,0,0,0,36,39,0
26017,25,4,15,4,14,1,4,1,10520,0,50,39,1
18119,64,6,8,2,5,0,4,1,0,0,30,39,0
9573,39,4,6,2,14,0,4,1,0,0,25,39,0
23370,31,4,7,2,4,0,4,1,0,0,55,39,0
4442,38,4,9,4,4,1,4,0,0,0,70,39,0
15085,60,2,9,2,11,0,4,1,7298,0,48,39,1
19194,64,4,11,2,14,0,4,1,0,0,16,39,0
12429,49,4,14,2,10,0,4,1,0,0,60,39,1
7317,67,5,12,2,12,0,4,1,0,0,48,39,1
26274,40,6,11,2,3,0,4,1,0,0,15,39,0
8262,30,4,9,2,4,0,2,1,0,0,42,39,1
30857,59,4,3,2,7,0,4,1,0,0,40,39,0
10312,48,4,15,5,8,1,4,0,0,0,25,29,0
13693,18,4,11,4,8,3,4,1,0,0,40,39,0
14522,39,4,8,4,5,1,4,1,0,0,60,39,0
25157,20,4,15,4,1,3,4,0,0,0,35,39,0
31185,45,4,10,2,10,0,1,1,0,0,45,3,1
21739,59,4,1,0,8,1,2,0,0,0,35,39,0
32108,20,4,15,4,8,2,1,1,0,0,30,39,0
26461,27,4,15,2,12,5,4,0,0,0,42,39,0
13654,49,2,12,2,10,0,4,1,0,0,40,39,1
25571,19,4,1,4,8,2,4,1,0,0,30,39,0
14987,51,4,11,4,7,1,4,0,0,1590,40,39,0
23937,49,6,15,2,5,0,4,1,0,0,60,39,0
22479,17,4,1,4,12,3,4,0,0,0,13,39,0
12423,26,5,11,5,12,4,4,0,0,0,20,16,0
13325,33,4,7,2,12,0,1,1,0,0,60,39,0
29760,58,2,11,2,11,0,4,1,3908,0,40,39,0
10794,24,4,11,2,7,5,4,0,0,0,40,39,0
18003,30,1,14,4,10,1,2,0,0,0,40,39,0
6835,39,2,12,0,10,4,4,0,0,0,40,39,0
26672,30,4,1,2,3,0,4,1,0,0,45,39,0
9799,52,4,15,2,4,0,4,1,7688,0,55,0,1
13929,32,6,11,2,4,0,4,1,0,0,55,39,0
29494,39,7,8,4,4,4,4,0,0,0,50,39,0
13773,36,4,15,0,12,4,4,0,0,0,40,39,0
14273,40,7,12,2,10,5,1,0,0,0,38,3,1
31444,51,6,11,2,5,0,4,1,0,0,55,39,0
29971,64,5,7,2,12,0,4,1,0,1887,50,39,1
25797,28,4,0,2,7,0,4,1,0,0,40,39,0
1197,59,4,12,2,10,0,4,1,0,0,55,39,1
29496,20,4,11,4,12,1,1,0,0,0,25,39,0
12014,41,2,9,0,11,4,4,0,0,0,40,39,0
31644,29,4,11,4,1,2,4,1,0,0,40,26,0
27075,40,6,9,1,10,0,4,1,7298,0,50,39,1
13223,28,4,4,4,3,1,4,1,0,0,40,4,0
6843,45,4,9,2,12,5,4,0,0,0,42,39,1
6957,47,1,7,2,1,0,2,1,0,0,40,39,0
22650,51,4,9,0,10,1,4,0,0,0,16,39,0
7943,19,4,15,4,8,1,4,1,0,0,35,39,0
7287,35,4,11,2,8,0,4,1,0,0,40,41,0
12663,48,4,11,6,8,4,4,0,0,0,25,39,0
1462,30,4,15,4,3,1,4,1,0,0,40,39,0
32346,33,4,11,2,3,0,4,1,0,0,40,39,0
8514,21,4,7,4,8,3,4,0,0,0,9,39,0
26452,27,4,9,2,10,0,4,1,0,0,40,39,0
23863,24,4,15,2,3,0,4,1,0,0,60,39,0
20402,26,4,11,5,4,3,4,0,0,0,40,39,0
13950,65,2,15,4,10,1,2,0,0,0,40,39,0
18094,20,0,15,4,0,3,4,1,0,0,20,39,0
5081,37,4,11,4,14,2,1,1,0,0,40,0,0
26318,53,4,11,0,8,1,4,0,0,0,40,39,0
5521,44,4,15,2,14,0,4,1,0,0,72,39,0
2092,35,4,15,0,12,1,4,1,0,0,50,39,0
20816,44,1,9,2,4,0,1,1,0,0,40,39,1
32268,42,4,11,2,12,0,4,1,0,0,40,39,0
23996,42,4,11,5,8,4,4,0,0,0,25,39,0
25710,60,4,0,6,13,4,4,0,0,0,40,39,0
5655,41,4,15,4,12,1,2,1,0,0,33,39,0
16099,35,4,11,2,6,0,4,1,0,0,45,39,0
31184,33,4,11,4,8,3,4,1,0,0,40,39,0
8715,62,4,11,2,12,0,4,1,0,0,16,39,0
6684,30,6,11,4,12,4,4,1,0,0,66,39,0
26530,38,6,8,0,8,4,4,0,0,0,40,39,0
31571,48,4,11,4,4,1,4,0,0,0,50,39,0
17285,29,6,15,0,7,1,4,1,0,0,48,39,0
9896,29,4,11,2,1,0,4,1,0,0,40,39,0
13936,31,4,5,4,6,2,4,1,0,0,25,39,0
27078,36,4,5,2,7,0,4,1,0,0,40,39,0
32550,43,6,15,2,3,0,4,1,0,0,50,39,0
6758,47,6,9,2,12,0,4,1,0,0,40,39,1
8878,30,4,11,2,7,0,4,1,0,0,40,39,0
15229,53,1,15,2,1,0,4,1,0,0,40,39,0
8233,37,7,11,4,8,3,4,0,0,0,40,39,0
26575,45,4,15,2,3,0,4,1,0,0,40,39,0
19097,62,2,10,6,10,4,4,0,0,0,40,20,0
29200,32,4,11,4,6,3,4,1,0,0,50,39,0
12402,50,4,15,0,12,1,4,0,0,0,40,39,0
398,25,4,9,2,4,0,4,1,0,0,55,39,0
4966,23,4,11,4,7,3,2,1,0,0,40,39,0
26848,51,4,11,2,14,0,2,1,0,0,40,39,0
31787,41,4,15,4,13,4,1,0,0,0,40,30,0
2347,18,4,6,4,6,3,4,1,594,0,40,39,0
10922,43,6,11,2,3,0,4,1,0,0,30,39,0
11047,43,4,15,0,13,3,4,0,0,1617,72,39,0
11869,29,4,15,0,8,1,4,0,0,0,35,39,0
26126,31,4,0,0,12,2,4,0,0,0,40,39,0
28781,24,4,9,4,1,2,1,0,0,0,16,39,0
20472,28,4,11,4,11,4,0,0,0,0,40,39,0
3172,41,7,15,4,10,1,4,1,0,0,40,39,0
21602,45,4,12,2,4,0,2,1,0,0,40,39,1
17518,47,4,11,2,12,0,4,1,0,0,40,39,0
29045,21,4,11,4,12,3,4,0,0,0,35,39,0
30569,75,0,15,2,0,0,4,1,0,0,13,39,0
20028,35,4,11,2,4,0,4,1,5178,0,40,39,1
3203,39,4,9,2,12,5,4,0,0,0,30,39,1
20797,41,0,1,6,0,2,2,0,0,0,40,39,0
7743,20,4,11,4,8,1,4,1,0,0,8,39,0
7234,58,7,11,3,8,4,2,0,0,0,40,16,0
22639,34,4,14,2,4,0,4,1,2829,0,50,0,1
5223,61,4,15,0,1,1,4,0,0,0,40,39,0
16521,44,4,12,2,1,0,4,1,3908,0,50,39,0
28717,70,6,8,2,5,0,4,1,0,0,24,39,0
31563,36,4,11,2,13,0,4,1,0,0,50,39,0
15355,42,4,15,4,7,1,4,1,0,0,45,39,0
17618,25,4,11,5,8,4,4,0,0,0,20,39,0
13647,44,6,11,2,12,0,2,1,0,0,70,23,0
31309,43,7,9,4,10,1,4,0,0,0,40,39,0
1426,45,5,9,2,5,0,4,1,4386,0,35,39,0
5341,19,4,11,4,7,3,4,1,0,0,24,39,0
30284,66,7,11,2,4,0,4,1,0,1825,40,39,1
17736,33,4,9,2,4,0,4,1,0,0,55,39,1
27778,43,4,11,5,6,1,4,1,0,0,40,39,0
2320,40,4,15,4,3,1,4,1,0,0,40,39,0
23350,34,4,15,4,1,1,4,0,0,0,40,39,0
2232,45,4,11,4,12,1,2,1,0,0,40,39,0
27830,25,4,11,4,12,4,4,0,0,0,40,39,0
25901,37,4,15,4,13,2,4,0,0,0,40,39,0
14309,43,4,11,2,6,0,4,1,0,0,40,39,0
7954,23,4,8,4,1,3,4,0,0,0,36,39,0
9828,64,7,10,2,10,0,4,1,0,0,50,4,1
6177,40,4,9,2,12,0,4,1,0,0,40,39,1
25617,41,2,12,0,10,4,4,0,0,0,60,39,0
22225,35,0,14,4,0,1,1,1,4787,0,45,24,0
9652,44,4,7,2,4,0,4,1,4386,0,45,39,1
17809,49,4,9,0,4,1,2,0,27828,0,60,39,1
26013,22,6,11,4,5,3,4,1,0,0,40,39,0
5884,42,5,11,0,12,4,4,1,1151,0,50,39,0
22049,46,4,15,2,3,0,4,1,3103,0,60,39,1
9845,23,4,15,5,12,3,4,0,0,0,40,39,0
11046,23,0,11,4,0,3,4,1,0,0,60,39,0
31258,27,4,0,5,7,3,4,1,0,0,35,26,0
25449,49,4,9,2,4,0,4,1,7688,0,66,39,1
23831,44,4,9,0,1,4,4,0,0,0,40,39,0
20233,51,4,15,5,4,1,2,0,0,0,40,39,0
4783,19,4,15,4,6,3,4,1,0,0,16,39,0
11592,36,4,0,4,5,3,2,1,0,0,60,39,0
28882,39,4,11,4,5,4,4,1,0,0,40,39,0
8560,32,4,15,0,12,3,4,1,0,0,30,39,0
15776,41,5,9,6,10,4,4,0,0,0,40,39,0
30126,28,4,11,4,1,1,4,0,0,0,40,39,0
14319,18,4,1,4,6,1,4,1,0,0,25,39,0
8714,29,4,11,0,4,1,4,0,0,0,40,39,0
18483,28,4,10,4,10,1,4,1,594,0,50,11,0
22100,38,4,11,4,3,1,4,1,0,0,40,39,0
270,61,4,11,2,4,0,4,1,0,0,40,39,0
7398,60,4,15,2,10,0,4,1,0,0,40,0,1
16119,30,4,15,0,8,3,4,0,0,0,20,39,0
26045,32,4,11,2,6,0,4,1,0,0,30,39,0
22226,37,4,11,2,5,0,4,1,0,0,30,39,0
21607,25,4,9,4,4,1,4,1,0,0,50,39,0
6323,25,4,15,4,13,3,4,1,0,0,25,39,0
29002,31,4,9,2,4,0,4,1,0,0,50,39,1
30941,34,4,11,2,10,0,4,1,0,0,60,30,0
5685,53,4,12,2,12,0,4,1,7298,0,60,39,1
893,37,4,9,2,10,0,4,1,7688,0,50,39,1
22215,19,8,11,4,5,3,4,1,0,0,10,39,0
21987,48,4,15,0,6,2,2,1,0,0,40,39,0
17314,76,0,15,6,0,4,4,0,0,0,40,39,0
10393,47,6,14,4,10,1,4,1,0,0,40,39,0
16,25,6,11,4,5,3,4,1,0,0,35,39,0
10085,21,4,15,4,8,3,4,0,0,0,40,39,0
10416,51,4,9,0,1,1,4,0,0,0,40,39,0
16179,19,0,15,4,0,2,4,0,0,0,15,39,0
27668,34,4,11,2,12,0,4,1,0,0,60,39,0
2752,53,6,5,2,4,0,4,1,4386,0,50,12,0
5898,33,1,9,2,1,0,4,1,0,0,42,39,1
10955,43,0,11,2,0,0,4,1,0,0,40,39,0
2029,32,7,12,2,10,0,4,1,0,0,50,39,1
24736,17,4,11,4,1,3,4,1,0,0,20,39,0
23206,25,4,11,4,3,3,4,1,0,0,28,39,0
27888,51,4,11,2,3,0,4,1,0,0,40,39,0
26440,32,4,14,2,10,0,4,1,0,0,40,39,1
13466,42,6,10,2,10,0,4,1,15024,0,40,39,1
19888,21,4,0,5,12,4,2,0,0,0,38,39,0
13461,19,4,15,4,12,3,4,0,0,0,20,39,0
15951,31,4,11,2,1,5,4,0,0,0,27,39,0
11986,35,4,11,2,8,0,1,1,0,0,40,3,0
26662,18,1,1,4,7,3,4,1,0,0,4,39,0
11791,23,4,11,4,1,1,4,0,0,0,30,39,0
27776,54,6,12,0,10,1,4,0,0,0,30,39,0
26170,47,4,14,2,12,0,4,1,0,0,45,39,1
3717,29,4,9,4,4,3,4,1,0,0,40,39,0
2504,61,4,5,2,14,0,4,1,0,0,40,39,0
857,59,4,11,2,8,0,4,1,0,0,40,39,0
16785,44,4,7,2,10,0,4,1,0,0,40,39,1
16639,39,4,15,4,7,1,4,1,0,0,40,39,0
23643,47,4,1,0,1,4,4,0,0,0,40,39,0
29781,31,4,9,6,8,1,4,0,0,0,30,39,0
31015,60,4,9,2,4,0,4,1,0,0,45,39,1
11599,22,4,15,4,1,3,4,1,0,0,40,39,0
18098,45,1,15,2,1,0,2,1,0,0,20,39,0
11497,21,4,15,4,3,1,4,1,0,0,40,39,0
19301,30,4,15,0,10,4,4,0,0,0,40,39,0
29523,50,4,10,2,10,0,2,1,0,0,37,0,1
14470,38,2,15,2,13,0,4,1,0,0,40,39,0
3675,27,4,4,4,6,2,4,1,0,0,40,13,0
5130,40,4,0,0,3,1,4,1,0,0,50,39,0
15107,42,2,9,4,4,3,4,1,4650,0,35,39,0
185,34,4,11,2,1,0,2,1,0,0,40,39,0
4569,36,4,11,0,1,4,4,0,0,0,50,39,0
27487,58,4,1,2,8,0,4,1,0,0,20,39,0
4793,58,4,11,2,6,0,2,1,0,0,20,39,0
32149,22,4,8,4,12,1,2,0,0,0,25,39,0
4250,28,1,11,4,7,3,4,1,0,0,48,39,0
8192,45,6,15,4,12,3,4,0,0,0,35,39,0
16940,18,4,1,4,8,1,4,0,0,0,20,39,0
10027,28,4,15,2,4,0,1,1,0,0,40,30,0
32369,22,4,11,4,3,1,4,1,0,0,50,39,0
5395,22,4,9,4,1,1,1,0,0,0,10,40,0
1140,19,4,15,4,8,3,4,0,0,0,20,39,0
20268,52,4,9,2,3,0,4,1,0,0,50,39,1
22593,41,4,9,2,13,0,4,1,0,0,38,39,1
7023,50,4,14,2,10,0,4,1,0,0,36,39,1
31958,45,4,11,0,5,1,4,1,0,2258,44,39,0
11723,61,5,15,2,12,0,4,1,7688,0,36,39,1
29124,64,6,11,2,12,0,4,1,0,0,15,39,0
28985,49,6,15,2,12,0,4,1,0,0,50,39,1
23979,44,4,15,2,10,0,4,1,0,0,40,39,1
2756,43,2,12,2,4,0,4,1,0,1977,60,39,1
19206,17,4,0,4,8,3,4,0,0,0,25,39,0
22755,25,2,9,4,1,1,4,0,0,0,40,39,0
19815,45,4,7,0,1,4,2,1,0,0,35,39,0
20952,22,7,15,4,1,1,4,0,0,0,15,39,0
1021,48,2,12,2,10,0,4,1,0,0,35,39,1
26186,33,4,12,2,10,0,4,1,0,0,45,39,1
11717,44,4,9,2,4,0,2,1,0,1902,40,39,1
20023,43,0,7,0,0,1,4,0,0,0,35,39,0
16474,54,6,14,2,10,0,4,1,0,0,30,39,0
24048,47,6,12,2,10,0,4,1,0,0,40,39,1
21339,30,4,11,4,12,2,4,1,0,0,40,39,0
23873,40,4,10,2,10,0,4,1,0,0,45,39,1
16748,36,0,15,0,0,3,4,0,0,0,32,39,0
18641,59,4,9,2,3,0,4,1,0,0,4,39,0
3613,24,2,9,4,1,3,2,0,0,0,27,39,0
28755,42,4,15,2,12,0,4,1,0,0,50,39,1
16472,23,4,7,4,8,3,2,1,0,0,44,39,0
8265,24,4,9,4,1,3,4,0,0,0,40,39,0
11628,47,6,9,2,10,0,4,1,0,0,60,39,1
14794,39,1,9,0,13,4,2,0,0,625,40,39,0
8337,72,4,11,2,6,0,4,1,0,0,20,39,0
16911,25,4,11,4,8,1,4,1,0,0,40,39,0
11129,27,4,0,2,6,0,4,1,0,0,40,39,0
6145,44,4,11,2,3,0,4,1,0,0,45,39,0
9060,24,4,15,2,1,0,4,1,7298,0,40,39,1
3033,40,0,11,0,0,1,4,1,0,0,25,39,0
18870,27,4,11,4,12,2,2,0,0,0,32,6,0
22427,34,4,9,2,14,0,1,1,0,0,40,39,0
819,47,4,11,2,14,0,4,1,0,0,50,39,0
16204,41,4,9,2,10,0,4,1,7688,0,55,39,1
11268,32,4,15,0,1,4,4,0,0,0,40,39,0
29662,63,0,14,2,0,0,4,1,0,0,40,39,0
2258,29,4,12,2,12,0,4,1,7298,0,40,39,1
1396,54,4,11,2,14,0,2,1,5013,0,40,39,0
6092,55,4,6,2,13,5,4,0,0,0,23,39,0
32494,82,0,11,4,0,1,4,1,0,0,3,39,0
7063,38,4,11,0,8,4,4,0,0,0,40,39,0
25254,50,4,11,3,6,4,4,0,0,0,40,39,0
23912,36,4,11,2,14,0,4,1,0,0,50,39,0
9815,20,4,11,4,14,1,4,1,0,0,40,39,0
10376,46,4,11,2,14,0,4,1,0,0,70,39,0
7760,20,1,11,4,8,1,4,0,0,0,40,39,0
17810,43,4,4,0,9,4,4,0,0,0,40,26,0
5398,35,4,6,0,3,1,4,1,0,0,45,39,0
12315,52,4,9,0,4,1,4,1,0,0,40,0,0
30826,46,4,11,4,4,1,4,1,0,0,40,39,0
12016,45,5,11,2,8,0,4,1,0,0,40,39,0
26157,21,4,11,4,5,3,4,1,0,0,24,39,0
31711,62,0,11,4,0,1,4,1,0,0,40,39,0
31063,57,6,15,6,4,2,4,1,0,0,25,39,0
29920,36,2,15,0,6,1,4,1,0,0,50,39,0
3385,44,4,0,2,14,0,4,1,0,0,40,39,0
8668,27,4,11,2,3,0,4,1,0,0,40,39,0
7914,49,1,12,2,1,0,4,1,0,0,40,39,1
28144,21,0,15,4,0,3,4,1,0,0,75,39,0
12390,34,4,15,4,6,1,4,1,0,0,40,39,0
7149,22,0,8,4,0,3,4,1,0,0,40,39,0
13303,55,4,15,2,10,0,4,1,0,0,40,31,1
24427,63,2,11,2,1,5,4,0,0,0,35,39,0
20029,22,0,15,5,0,4,4,0,0,0,25,39,0
27958,31,4,9,4,12,1,4,1,0,0,40,39,0
3489,36,4,8,2,10,5,4,0,0,0,40,39,1
19630,22,4,9,4,12,1,4,0,0,0,60,39,0
8982,42,5,11,2,12,0,4,1,0,0,43,39,0
16567,33,4,11,2,14,0,4,1,0,0,55,39,0
10339,36,4,9,2,3,0,4,1,0,0,48,39,1
31281,46,6,11,2,4,0,4,1,0,0,40,39,0
6643,43,4,9,0,10,1,4,1,0,0,40,39,0
3331,26,4,11,4,13,2,4,1,0,0,40,39,0
12783,22,4,3,4,3,1,4,1,0,0,40,13,0
2432,35,4,14,2,12,0,1,1,0,0,35,3,0
7897,30,4,11,2,7,0,2,1,0,0,40,39,0
5158,47,4,12,2,4,0,4,1,0,0,40,39,1
30708,29,4,11,4,14,2,4,1,0,0,50,39,0
21412,30,4,1,2,7,0,4,1,0,0,40,39,0
14482,67,4,11,5,7,2,4,0,0,0,40,39,0
26839,41,4,15,2,7,0,4,1,0,0,40,39,0
5585,55,4,8,0,1,4,2,0,0,0,40,39,0
10434,45,7,14,0,10,4,4,0,0,0,43,39,0
